"longitude","latitude","presence","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
-103.54166666666667,45.875,false,7.1465836,14.482833,32.788845,1079.5946,30.239,-13.931,44.17,17.6515,-6.1446667,20.4745,-6.1446667,397.0,85.0,8.0,74.03944,205.0,27.0,169.0,27.0
-103.54166666666667,46.291666666666664,false,6.5579586,14.15225,31.462729,1112.9402,29.77,-15.2109995,44.981,17.461,-7.245,20.236168,-7.245,394.0,86.0,8.0,73.75536,204.0,29.0,173.0,29.0
-103.54166666666667,50.375,false,2.1551666,11.8755,25.372831,1272.7847,24.801,-22.003,46.804,14.764833,-14.338834,16.966333,-14.338834,437.0,76.0,16.0,55.14381,195.0,58.0,194.0,58.0
-103.45833333333333,32.958333333333336,false,15.433291,17.526083,45.91225,795.9675,34.2,-3.973,38.173,24.114334,7.3929996,25.1195,5.517833,405.0,69.0,9.0,68.463974,196.0,34.0,183.0,35.0
-103.45833333333333,35.875,false,12.247583,16.6435,42.413548,842.75464,32.072,-7.169,39.240997,22.763166,1.966,22.763166,1.966,401.0,76.0,7.0,72.3105,200.0,25.0,200.0,25.0
-103.45833333333333,37.625,false,12.089,17.352667,41.122013,922.60394,33.757,-8.441,42.197998,21.184166,0.95549995,23.651667,0.95549995,343.0,58.0,9.0,59.366734,152.0,27.0,148.0,27.0
-103.45833333333333,39.875,false,9.646875,16.565416,38.623028,960.5093,32.246,-10.644,42.89,19.0375,-1.9051666,21.796833,-1.9051666,378.0,69.0,6.0,70.80571,192.0,20.0,170.0,20.0
-103.45833333333333,40.541666666666664,false,9.729167,16.6465,38.448124,971.2895,32.556,-10.74,43.295998,19.232332,-1.8831667,22.027,-1.8831667,375.0,70.0,5.0,74.935074,199.0,19.0,173.0,19.0
-103.45833333333333,41.125,false,8.817917,16.084166,38.750492,929.0107,31.067,-10.44,41.507,17.894333,-2.0496664,20.7185,-2.0496664,416.0,74.0,7.0,69.69299,213.0,27.0,184.0,27.0
-103.45833333333333,43.875,true,6.7512503,12.887333,35.22573,864.41345,26.451,-10.134,36.585,15.108334,-3.1243331,17.9735,-3.1243331,509.0,90.0,12.0,66.08295,250.0,43.0,210.0,43.0
-103.45833333333333,48.875,false,4.0482497,12.847333,27.604334,1240.8878,26.848999,-19.692001,46.541,16.3505,-11.924,18.6365,-11.924,376.0,65.0,10.0,65.24012,182.0,34.0,172.0,34.0
-103.45833333333333,50.958333333333336,false,1.5892917,11.39275,24.680466,1277.9609,23.907999,-22.253,46.161,16.4645,-12.451667,16.4645,-14.912666,451.0,80.0,15.0,57.969612,211.0,57.0,211.0,60.0
-103.375,31.625,false,18.090792,17.603085,45.721107,806.4298,36.692,-1.809,38.501,26.744667,9.9655,27.776001,7.9220004,293.0,59.0,8.0,65.24418,138.0,29.0,117.0,32.0
-103.375,33.458333333333336,false,14.465375,17.777916,46.111732,791.7818,33.287,-5.267,38.554,24.034834,4.5946665,24.034834,4.5946665,408.0,72.0,8.0,70.11255,195.0,30.0,195.0,30.0
-103.375,33.791666666666664,false,14.209084,17.397501,45.56824,802.9894,32.859,-5.32,38.179,23.948668,5.9453335,23.948668,4.2398334,409.0,74.0,10.0,70.48729,200.0,32.0,200.0,32.0
-103.375,34.791666666666664,false,13.171875,16.74075,43.574142,819.0012,32.5,-5.919,38.419,23.286167,3.0916667,23.286167,3.0916667,457.0,80.0,12.0,62.516235,216.0,41.0,216.0,41.0
-103.375,35.791666666666664,false,12.356417,16.776167,42.581264,846.0352,32.246,-7.152,39.398,22.895666,2.0191667,22.895666,2.0191667,403.0,76.0,7.0,71.04783,199.0,27.0,199.0,27.0
-103.375,35.958333333333336,false,12.1665,16.479334,42.262287,834.69275,32.03,-6.963,38.993,22.605167,1.9816667,22.605167,1.9816667,397.0,75.0,6.0,73.18898,199.0,23.0,199.0,23.0
-103.375,36.125,false,11.990708,16.294416,41.95483,838.0645,31.729,-7.1089997,38.838,22.482,1.7905,22.482,1.7905,388.0,73.0,6.0,73.81057,195.0,21.0,195.0,21.0
-103.375,37.791666666666664,false,12.372958,18.064083,40.739925,971.5061,35.125,-9.215,44.34,21.918,0.5926666,24.5285,0.5926666,333.0,57.0,9.0,59.678925,149.0,27.0,144.0,27.0
-103.375,38.875,false,10.092292,17.08125,40.265076,932.6448,32.135998,-10.286,42.421997,19.205166,-1.1611665,21.8415,-1.1611665,351.0,67.0,8.0,70.72056,174.0,24.0,163.0,24.0
-103.375,42.625,true,8.523833,15.585834,36.81374,977.192,31.107,-11.23,42.336998,17.990833,-2.04,20.9335,-3.1486666,406.0,76.0,10.0,67.88988,201.0,31.0,162.0,31.0
-103.375,47.208333333333336,false,5.9873753,13.593083,29.806778,1160.3894,29.182001,-16.421999,45.604,17.397167,-8.580333,20.064835,-8.580333,390.0,85.0,8.0,73.00268,197.0,27.0,174.0,27.0
-103.375,48.458333333333336,false,4.5453334,13.391,28.242119,1237.4604,28.021,-19.394,47.415,16.744,-11.335667,19.126167,-11.335667,366.0,62.0,9.0,63.6434,175.0,32.0,161.0,32.0
-103.375,50.458333333333336,false,2.4701252,11.8394165,25.515985,1273.3346,24.775,-21.625,46.4,15.1785,-14.0234995,17.271,-14.0234995,444.0,75.0,17.0,51.945286,192.0,61.0,191.0,61.0
-103.375,50.541666666666664,false,2.616625,11.87825,25.471224,1281.0947,25.01,-21.624,46.634003,17.4455,-14.034,17.4455,-14.034,438.0,74.0,16.0,52.63175,191.0,60.0,191.0,60.0
-103.375,50.708333333333336,false,2.2005,11.842,25.525404,1286.7275,24.545,-21.848,46.392998,17.090166,-11.927334,17.090166,-14.477833,439.0,77.0,15.0,55.063152,198.0,58.0,198.0,60.0
-103.29166666666667,37.958333333333336,false,12.403417,18.6985,40.49661,1008.1704,35.983,-10.19,46.173,22.293333,0.06900016,24.974167,0.06900016,343.0,57.0,8.0,59.524,154.0,27.0,146.0,27.0
-103.29166666666667,40.958333333333336,false,9.1744995,16.083334,38.664646,936.8743,31.542,-10.055,41.597,18.276833,-1.7641667,21.176666,-1.7641667,414.0,75.0,7.0,72.61131,217.0,25.0,188.0,25.0
-103.29166666666667,48.458333333333336,false,4.4188747,13.418417,28.408987,1231.419,27.741,-19.492,47.233,16.565834,-11.399667,18.878166,-11.399667,364.0,62.0,9.0,64.12408,174.0,32.0,161.0,32.0
-103.29166666666667,50.208333333333336,false,2.2359166,11.798667,25.182844,1280.6278,24.964,-21.888,46.852,15.050333,-11.755167,17.224333,-14.283667,440.0,73.0,16.0,52.323402,190.0,59.0,189.0,59.0
-103.20833333333333,32.458333333333336,false,16.988792,17.079584,45.627075,782.85913,35.229,-2.204,37.433,25.415167,9.147333,26.517334,7.257,375.0,63.0,9.0,63.39722,173.0,33.0,159.0,34.0
-103.20833333333333,32.791666666666664,false,16.023375,16.939083,45.352295,788.4391,34.234,-3.116,37.350002,24.569834,8.125,25.594334,6.2333336,413.0,66.0,9.0,65.76138,193.0,34.0,183.0,37.0
-103.20833333333333,36.208333333333336,false,11.887542,16.16675,41.93927,834.1234,31.358,-7.19,38.548,22.316334,1.7308334,22.316334,1.7308334,383.0,71.0,6.0,73.54681,192.0,20.0,192.0,20.0
-103.20833333333333,36.708333333333336,false,11.655167,16.3625,42.02193,845.36127,31.529,-7.409,38.938,22.274,1.4516667,22.274,1.4516667,406.0,74.0,7.0,68.81065,194.0,23.0,194.0,23.0
-103.20833333333333,38.375,false,11.319292,18.369917,40.672,982.4479,34.407,-10.759,45.166,20.949167,-0.65483326,23.593834,-0.65483326,335.0,63.0,6.0,68.030396,161.0,23.0,153.0,23.0
-103.20833333333333,39.458333333333336,false,9.187875,16.615583,40.08391,918.606,31.038,-10.414,41.452,18.123167,-1.7509998,20.830166,-1.7509998,393.0,69.0,7.0,70.955215,199.0,23.0,182.0,23.0
-103.20833333333333,40.208333333333336,false,9.552792,15.711416,37.411697,958.4485,31.831,-10.165,41.996,18.876833,-1.9086666,21.6675,-1.9086666,391.0,76.0,6.0,76.30204,212.0,21.0,181.0,21.0
-103.20833333333333,44.708333333333336,false,7.787833,14.5703335,32.64183,1086.4675,30.788,-13.849,44.637,13.0335,-5.526,21.23,-5.526,667.0,90.0,31.0,35.373867,246.0,102.0,220.0,102.0
-103.20833333333333,45.208333333333336,false,7.087125,14.584916,32.916374,1085.3015,29.996,-14.313,44.309,17.600166,-4.894,20.4575,-6.2833333,440.0,81.0,12.0,62.255295,209.0,41.0,176.0,41.0
-103.20833333333333,45.708333333333336,false,6.879375,14.781417,32.868774,1100.6373,30.076,-14.8949995,44.971,17.549168,-6.807833,20.310167,-6.807833,396.0,82.0,8.0,73.63094,203.0,26.0,166.0,26.0
-103.20833333333333,46.208333333333336,false,6.243125,14.229583,31.878448,1107.8597,29.097,-15.54,44.637,17.062666,-7.5698333,19.6755,-7.5698333,403.0,85.0,8.0,73.384476,206.0,27.0,175.0,27.0
-103.20833333333333,50.375,false,2.3730834,11.798167,25.405182,1270.9905,24.874,-21.566,46.440002,17.1905,-14.061667,17.1905,-14.061667,438.0,71.0,17.0,50.41084,186.0,62.0,186.0,62.0
-103.125,34.458333333333336,false,13.588291,16.706417,43.660927,824.69775,32.785,-5.479,38.264,23.810667,3.5285,23.810667,3.5285,449.0,78.0,11.0,66.015305,218.0,39.0,218.0,39.0
-103.125,35.291666666666664,false,14.270958,16.781416,42.50289,860.4434,33.894,-5.5889997,39.483,24.968,3.726,24.968,3.726,417.0,73.0,10.0,65.68826,201.0,35.0,201.0,35.0
-103.125,35.458333333333336,false,14.044875,17.195084,42.84738,869.68317,33.998,-6.133,40.131,24.855999,3.3938334,24.855999,3.3938334,408.0,75.0,8.0,68.970695,200.0,31.0,200.0,31.0
-103.125,37.541666666666664,false,11.689333,16.881834,41.088017,896.4179,32.996,-8.091,41.086998,20.477833,0.9385001,22.974499,0.9385001,374.0,65.0,9.0,62.1314,172.0,28.0,166.0,28.0
-103.125,37.875,false,12.330292,18.446417,40.425186,994.4085,35.652,-9.979,45.631,21.921,0.13716666,24.658,0.13716666,338.0,58.0,8.0,62.400227,157.0,25.0,149.0,25.0
-103.125,38.875,false,10.240292,17.46075,40.560173,941.98724,32.484,-10.565001,43.049004,19.481167,-1.0931667,22.106667,-1.0931667,364.0,68.0,7.0,70.6641,181.0,24.0,169.0,24.0
-103.125,40.208333333333336,false,9.5185,15.8,37.607407,956.35504,31.734001,-10.279,42.013,18.8545,-1.9221667,21.619501,-1.9221667,397.0,77.0,6.0,76.39083,215.0,21.0,184.0,21.0
-103.125,40.291666666666664,false,9.5845,15.844334,37.35285,966.25446,32.013,-10.405,42.418,18.995167,-1.9983332,21.781166,-1.9983332,401.0,77.0,6.0,75.904175,217.0,22.0,185.0,22.0
-103.125,46.458333333333336,false,6.0498753,14.156584,31.571327,1118.2959,28.95,-15.889999,44.84,16.998333,-7.8846664,19.6415,-7.8846664,402.0,84.0,8.0,71.348465,203.0,28.0,176.0,28.0
-103.125,46.541666666666664,false,6.1423335,14.175,31.336355,1129.1532,29.264,-15.971,45.235,17.197834,-7.9436665,19.897333,-7.9436665,401.0,85.0,8.0,71.370384,202.0,28.0,177.0,28.0
-103.125,49.208333333333336,false,3.8155,12.756,26.989971,1258.7943,26.973,-20.289,47.262,16.204332,-12.460333,18.5875,-12.460333,418.0,71.0,14.0,57.732357,191.0,47.0,185.0,47.0
-103.125,49.458333333333336,false,3.4367917,12.480249,26.501848,1272.0938,26.383999,-20.708,47.092,16.104666,-10.378833,18.324667,-12.9956665,424.0,72.0,15.0,56.65294,193.0,52.0,189.0,53.0
-103.125,49.708333333333336,false,3.004875,12.272917,25.998638,1274.6667,25.977,-21.229,47.206,15.679999,-10.863833,17.911833,-13.4805,428.0,74.0,15.0,57.435818,195.0,53.0,192.0,54.0
-103.125,49.791666666666664,false,2.824875,12.225083,26.1432,1272.2201,25.484,-21.278,46.762,15.459333,-11.046833,17.6505,-13.649,431.0,74.0,15.0,56.790497,195.0,53.0,192.0,55.0
-103.125,50.875,false,1.9727082,11.63375,25.078142,1290.105,24.507,-21.883,46.39,16.9885,-12.1995,16.9885,-14.676333,451.0,79.0,14.0,57.525467,207.0,56.0,207.0,59.0
-103.04166666666667,32.541666666666664,false,16.778292,16.939417,45.50671,780.91956,34.802,-2.4220002,37.224,25.170666,8.9515,26.210499,6.999833,402.0,64.0,10.0,61.07,181.0,37.0,168.0,39.0
-103.04166666666667,33.875,false,14.18875,17.4045,45.410545,811.10016,33.023,-5.304,38.327,24.1015,5.925667,24.1015,4.167667,437.0,77.0,11.0,66.84389,206.0,37.0,206.0,37.0
-103.04166666666667,35.125,false,14.267417,16.6485,42.419804,851.869,33.827,-5.42,39.247,24.852667,3.8008332,24.852667,3.8008332,434.0,76.0,12.0,62.34254,205.0,38.0,205.0,38.0
-103.04166666666667,39.625,false,9.558875,16.587584,39.355564,938.75336,31.699,-10.448999,42.148,18.682333,-1.6601665,21.443167,-1.6601665,401.0,71.0,8.0,70.01329,203.0,24.0,182.0,24.0
-103.04166666666667,39.875,false,9.589499,16.224333,38.669876,941.6153,31.575,-10.381,41.956,18.768,-1.6921667,21.5005,-1.6921667,397.0,73.0,7.0,72.663155,207.0,22.0,182.0,22.0
-103.04166666666667,39.958333333333336,false,9.584458,16.112917,38.325764,947.609,31.581,-10.4609995,42.042,18.828833,-1.7985,21.542166,-1.7985,396.0,74.0,6.0,73.95067,209.0,21.0,182.0,21.0
-103.04166666666667,41.208333333333336,false,8.960417,16.113,38.43842,944.6119,31.331999,-10.587,41.919,18.184834,-2.1633334,21.006166,-2.1633334,431.0,81.0,9.0,73.3286,227.0,27.0,193.0,27.0
-103.04166666666667,46.458333333333336,false,5.9648747,14.02075,31.257246,1124.4965,28.842,-16.014,44.856,16.9705,-8.044666,19.597334,-8.044666,409.0,85.0,9.0,70.476814,204.0,29.0,178.0,29.0
-103.04166666666667,47.208333333333336,false,5.7054167,13.766,29.998474,1164.6354,29.105,-16.784,45.889,17.136166,-8.956,19.817165,-8.956,400.0,85.0,8.0,71.86494,200.0,26.0,179.0,26.0
-102.95833333333333,31.625,false,18.132875,17.576082,45.173443,815.81476,36.741,-2.167,38.908,26.905167,9.947166,27.921,7.8156667,307.0,59.0,8.0,59.55333,129.0,32.0,107.0,34.0
-102.95833333333333,33.708333333333336,false,14.28425,17.182833,45.173996,803.4857,32.879,-5.158,38.037003,24.084167,6.0645,24.084167,4.309,447.0,77.0,10.0,66.29983,206.0,37.0,206.0,37.0
-102.95833333333333,39.875,false,9.710792,16.25575,38.561855,948.2552,31.755,-10.4,42.155,18.940332,-1.673,21.676167,-1.673,398.0,74.0,7.0,72.75804,208.0,22.0,181.0,22.0
-102.95833333333333,40.458333333333336,false,9.485625,15.781583,37.564465,955.2722,31.718,-10.294,42.012,18.802666,-1.8763335,21.586,-1.8763335,427.0,81.0,9.0,74.41781,229.0,28.0,194.0,28.0
-102.95833333333333,40.625,false,9.486667,15.687166,37.320187,964.275,31.841,-10.193,42.034,18.849167,-1.9875001,21.689167,-1.9875001,435.0,81.0,9.0,73.19941,230.0,28.0,195.0,28.0
-102.95833333333333,41.375,false,8.930292,15.904917,38.26701,941.53235,31.123001,-10.44,41.563,18.182,-2.1931667,20.928167,-2.1931667,464.0,84.0,11.0,66.12834,228.0,35.0,189.0,35.0
-102.95833333333333,44.125,false,8.428041,15.091583,35.172775,1018.1266,30.708,-12.199,42.907,18.232666,-3.8406668,21.174667,-3.8406668,435.0,74.0,10.0,61.51774,203.0,34.0,171.0,34.0
-102.95833333333333,46.458333333333336,false,6.0406666,13.9345,31.062885,1123.8986,28.909,-15.95,44.859,17.022,-7.968833,19.654333,-7.968833,410.0,85.0,9.0,70.219574,203.0,28.0,177.0,28.0
-102.875,33.041666666666664,false,15.493333,17.015167,45.24468,794.0541,33.838,-3.769,37.607002,24.128332,5.5701666,25.106333,5.5701666,445.0,68.0,11.0,62.17313,198.0,41.0,193.0,41.0
-102.875,33.208333333333336,false,15.016666,17.127167,45.275227,798.67505,33.463,-4.366,37.829002,23.747833,5.0525002,24.6795,5.0525002,447.0,70.0,11.0,63.5825,200.0,39.0,197.0,39.0
-102.875,33.375,false,14.604292,17.20425,45.500652,792.0746,32.989,-4.822,37.810997,23.289333,4.7025,24.188334,4.7025,450.0,73.0,11.0,64.40397,204.0,39.0,201.0,39.0
-102.875,34.041666666666664,false,14.266875,17.23625,44.887238,818.67926,33.356,-5.0429997,38.399,24.364666,5.966833,24.364666,4.2018332,445.0,77.0,11.0,65.06005,206.0,38.0,206.0,38.0
-102.875,34.208333333333336,false,13.9625,17.172667,44.424324,828.29376,32.903,-5.753,38.656,24.1545,5.625,24.1545,3.7353332,436.0,76.0,11.0,64.03496,201.0,38.0,201.0,38.0
-102.875,36.125,false,12.0735,16.183,42.072014,834.97974,31.042,-7.423,38.465,22.457333,1.8581667,22.457333,1.8581667,384.0,66.0,7.0,72.55489,189.0,23.0,189.0,23.0
-102.875,37.958333333333336,false,12.314208,18.530416,40.28877,998.5859,35.651,-10.343,45.994003,21.75,-0.043166716,24.571,-0.043166716,341.0,61.0,5.0,67.53065,166.0,21.0,155.0,21.0
-102.875,38.291666666666664,false,11.449833,18.342667,40.446896,988.50287,34.686,-10.664,45.35,20.9655,-0.6664997,23.736,-0.6664997,355.0,64.0,6.0,67.52238,171.0,22.0,162.0,22.0
-102.875,38.458333333333336,false,10.770375,18.012249,40.49608,970.6735,33.494,-10.985,44.479,20.29,-1.0551668,22.920166,-1.0551668,363.0,65.0,7.0,67.07001,175.0,24.0,165.0,24.0
-102.875,39.125,false,9.683708,16.702917,39.921883,923.59314,31.528,-10.311,41.839,18.6845,-1.295,21.386333,-1.295,396.0,69.0,7.0,70.017746,197.0,24.0,182.0,24.0
-102.875,40.291666666666664,false,9.687542,16.027416,37.821026,962.6969,31.879,-10.498,42.377,19.054667,-1.8536667,21.812334,-1.8536667,403.0,77.0,7.0,76.24946,219.0,23.0,188.0,23.0
-102.875,45.375,false,6.927083,14.422667,32.69482,1085.8031,29.828,-14.285,44.113,17.4235,-6.4158335,20.289165,-6.4158335,395.0,78.0,8.0,70.88953,199.0,28.0,165.0,28.0
-102.875,48.041666666666664,false,4.7755833,13.738167,29.401546,1200.0521,28.109001,-18.617,46.726,16.545334,-10.559667,18.994167,-10.559667,389.0,75.0,9.0,68.697205,191.0,30.0,173.0,30.0
-102.875,48.708333333333336,false,3.466625,13.045917,27.737795,1241.9342,26.497,-20.536,47.032997,15.754,-12.5065,18.1,-12.5065,391.0,67.0,10.0,64.27222,185.0,33.0,176.0,33.0
-102.79166666666667,33.708333333333336,false,14.433666,16.984333,44.679153,807.9218,33.069,-4.945,38.014,23.286,4.4191666,24.315666,4.4191666,467.0,78.0,10.0,64.91158,212.0,39.0,210.0,39.0
-102.79166666666667,35.625,false,13.806541,16.84625,42.125103,873.36597,33.694,-6.297,39.991,24.658333,3.1125002,24.658333,3.1125002,423.0,75.0,9.0,68.791,207.0,29.0,207.0,29.0
-102.79166666666667,37.458333333333336,false,11.794416,17.418,41.699783,900.34375,33.325,-8.445,41.77,20.622833,0.9541667,23.126667,0.9541667,385.0,67.0,9.0,63.892883,183.0,27.0,173.0,27.0
-102.79166666666667,37.541666666666664,false,11.644917,17.447334,41.324806,911.152,33.448,-8.772,42.22,20.541,0.6583333,23.086,0.6583333,380.0,66.0,9.0,63.2683,179.0,27.0,170.0,27.0
-102.79166666666667,38.208333333333336,false,11.529583,18.321167,40.615322,972.9773,34.262,-10.847,45.109,20.892166,-0.47483334,23.569666,-0.47483334,343.0,62.0,5.0,69.22203,169.0,21.0,159.0,21.0
-102.79166666666667,38.708333333333336,false,10.462125,17.589584,39.77834,978.4498,33.019,-11.2,44.219,20.078167,-1.4365,22.732334,-1.4365,362.0,67.0,6.0,73.534225,185.0,21.0,168.0,21.0
-102.79166666666667,39.708333333333336,false,9.976958,16.398083,38.87552,949.5997,32.035,-10.146,42.181,19.185833,-1.45,21.927834,-1.45,410.0,74.0,8.0,69.03714,206.0,25.0,181.0,25.0
-102.79166666666667,43.291666666666664,false,9.039916,16.212334,35.81649,1057.5133,32.586998,-12.678,45.265,19.323166,-3.8373334,22.259666,-3.8373334,405.0,74.0,7.0,71.159904,209.0,26.0,174.0,26.0
-102.79166666666667,45.291666666666664,false,7.008458,14.373917,32.157135,1104.712,30.063,-14.636,44.698997,17.651833,-6.620333,20.548,-6.620333,393.0,78.0,8.0,70.71861,198.0,28.0,165.0,28.0
-102.79166666666667,45.791666666666664,false,6.5119166,14.362667,32.22858,1103.6708,29.476,-15.089,44.565,17.231167,-7.234667,19.975834,-7.234667,404.0,79.0,8.0,70.67263,201.0,25.0,167.0,25.0
-102.79166666666667,46.958333333333336,false,5.642833,14.021667,30.726358,1158.0115,28.596,-17.038,45.634003,17.056334,-8.929334,19.612,-8.929334,419.0,87.0,9.0,68.62631,204.0,27.0,183.0,27.0
-102.79166666666667,50.041666666666664,false,2.2489583,11.992417,25.714382,1270.875,24.93,-21.707,46.637,17.127,-11.636333,17.127,-14.140834,442.0,75.0,15.0,56.068253,197.0,55.0,197.0,55.0
-102.79166666666667,50.125,false,2.2253335,11.930667,25.582525,1272.0729,24.85,-21.786,46.636,17.105833,-11.682166,17.105833,-14.189333,440.0,73.0,15.0,54.6006,194.0,56.0,194.0,56.0
-102.70833333333333,31.291666666666668,true,18.572458,17.52075,44.973434,808.6597,36.897,-2.0609999,38.958,24.236668,10.224334,28.223,8.2734995,303.0,59.0,8.0,56.693764,129.0,31.0,95.0,36.0
-102.70833333333333,38.208333333333336,false,11.391167,18.160334,40.556377,966.5595,33.836,-10.941999,44.778,20.758333,-0.5253332,23.3795,-0.5253332,343.0,62.0,5.0,70.99994,171.0,19.0,161.0,19.0
-102.70833333333333,38.458333333333336,false,10.861584,17.716333,39.952946,975.76605,33.46,-10.882999,44.343,20.4425,-1.0498333,23.049833,-1.0498333,366.0,65.0,6.0,69.519135,180.0,21.0,169.0,21.0
-102.70833333333333,39.791666666666664,false,10.055125,16.346916,38.495037,958.05444,32.211,-10.254,42.464996,19.308666,-1.4951667,22.077,-1.4951667,416.0,76.0,8.0,69.948875,211.0,25.0,184.0,25.0
-102.70833333333333,42.041666666666664,false,9.14175,15.7055,36.297348,1002.19855,31.952,-11.317,43.269,18.9235,-2.8406668,21.866333,-2.8406668,418.0,80.0,8.0,70.598015,212.0,26.0,174.0,26.0
-102.70833333333333,42.541666666666664,false,8.353916,15.761666,36.68234,991.5315,30.88,-12.088,42.968,18.111166,-3.5383334,20.8925,-3.5383334,435.0,76.0,8.0,68.70238,215.0,26.0,185.0,26.0
-102.70833333333333,45.708333333333336,false,6.691292,14.36425,31.866735,1124.1582,29.865,-15.211,45.076,17.600334,-7.352667,20.3795,-7.352667,405.0,78.0,8.0,69.16414,200.0,27.0,167.0,27.0
-102.70833333333333,47.708333333333336,true,5.0993333,13.815833,29.954975,1175.7755,28.202,-17.92,46.122,16.617,-9.8775,19.109167,-9.8775,412.0,84.0,10.0,69.234085,204.0,31.0,183.0,31.0
-102.625,33.458333333333336,false,14.881208,16.958084,44.778545,807.4085,33.443,-4.428,37.871002,23.767334,4.8508334,24.704834,4.8508334,466.0,72.0,12.0,62.343224,205.0,42.0,202.0,42.0
-102.625,33.875,false,14.331667,17.087334,44.24707,825.2059,33.359,-5.259,38.618,24.473167,5.9856668,24.473167,4.1403337,463.0,76.0,11.0,64.68246,208.0,39.0,208.0,39.0
-102.625,34.041666666666664,false,13.912458,16.93075,43.84274,826.96796,33.021,-5.5959997,38.617,24.0885,3.7083335,24.0885,3.7083335,459.0,76.0,11.0,63.495926,206.0,39.0,206.0,39.0
-102.625,36.708333333333336,false,12.342292,16.720583,41.195877,886.341,32.816,-7.772,40.588,23.478167,1.5540001,23.478167,1.5540001,425.0,68.0,9.0,64.48927,196.0,29.0,196.0,29.0
-102.625,40.375,false,9.764167,16.0555,38.16196,957.26544,31.416,-10.656,42.072,19.1825,-1.7711667,21.78,-1.7711667,424.0,79.0,8.0,73.03918,223.0,25.0,190.0,25.0
-102.625,42.208333333333336,false,8.837458,15.62525,36.239185,1003.63617,31.466,-11.651,43.117,18.621834,-3.203,21.536999,-3.203,421.0,79.0,8.0,70.43305,213.0,26.0,178.0,26.0
-102.625,44.208333333333336,false,8.428667,15.083,34.15689,1064.181,31.203001,-12.955,44.158,18.640167,-4.5303335,21.617666,-4.5303335,415.0,73.0,9.0,63.085014,196.0,32.0,164.0,32.0
-102.625,47.541666666666664,false,5.554,13.752334,29.650791,1179.6292,28.704,-17.677,46.381,17.104666,-9.476167,19.626167,-9.476167,412.0,83.0,10.0,67.895935,202.0,30.0,180.0,30.0
-102.54166666666667,32.125,false,17.515875,16.30975,44.06016,794.2371,35.241,-1.776,37.017002,25.989166,9.513166,27.039833,7.5135,374.0,64.0,11.0,56.502823,155.0,40.0,138.0,40.0
-102.54166666666667,34.041666666666664,false,14.0338335,16.831667,43.862164,825.2583,33.071,-5.303,38.374,24.186167,3.8493333,24.186167,3.8493333,457.0,75.0,11.0,63.78847,205.0,39.0,205.0,39.0
-102.54166666666667,34.125,false,14.055875,16.853916,44.0188,823.747,33.017,-5.271,38.288,24.185167,3.8863335,24.185167,3.8863335,451.0,74.0,11.0,63.16223,202.0,39.0,202.0,39.0
-102.54166666666667,34.291666666666664,false,13.5199585,16.89825,44.079327,825.1426,32.274,-6.062,38.336,23.6455,3.3556666,23.6455,3.3556666,441.0,73.0,11.0,63.154583,199.0,38.0,199.0,38.0
-102.54166666666667,34.625,false,13.338167,16.549168,43.138355,836.1963,32.527,-5.836,38.363,23.668835,3.0911667,23.668835,3.0911667,441.0,75.0,11.0,63.21516,203.0,38.0,203.0,38.0
-102.54166666666667,37.541666666666664,false,11.895083,17.434166,40.906067,927.9117,33.878002,-8.742,42.620003,21.046833,0.6866667,23.565,0.6866667,384.0,66.0,8.0,64.59335,184.0,26.0,173.0,26.0
-102.54166666666667,38.541666666666664,false,10.84025,17.554832,39.552166,984.62775,33.453,-10.931,44.384,20.503,-1.1953331,23.126999,-1.1953331,354.0,64.0,6.0,75.22819,183.0,18.0,171.0,18.0
-102.54166666666667,39.208333333333336,false,10.211541,16.22375,38.99565,935.71436,32.003998,-9.6,41.603996,19.287666,-0.9443335,22.023499,-0.9443335,408.0,72.0,7.0,68.278595,199.0,25.0,182.0,25.0
-102.54166666666667,40.291666666666664,false,9.7960415,16.01075,38.131725,956.1661,31.2,-10.788,41.988,19.216167,-1.7726666,21.7555,-1.7726666,428.0,79.0,8.0,71.95353,223.0,26.0,190.0,26.0
-102.54166666666667,44.291666666666664,false,8.330125,14.98925,33.714012,1076.166,31.051,-13.408999,44.46,18.687166,-4.8516665,21.596,-4.8516665,411.0,74.0,8.0,63.849842,196.0,31.0,163.0,31.0
-102.54166666666667,44.375,false,8.568791,15.099584,33.46242,1095.3679,31.58,-13.544001,45.124,19.1155,-4.8933334,22.0385,-4.8933334,407.0,74.0,8.0,64.728745,196.0,31.0,163.0,31.0
-102.45833333333333,33.458333333333336,false,14.949166,16.769667,44.22847,814.42633,33.537,-4.379,37.916,23.852333,4.830333,24.862999,4.830333,477.0,71.0,13.0,60.284107,203.0,44.0,200.0,44.0
-102.45833333333333,36.375,false,12.841792,16.44875,40.816772,889.8974,33.175,-7.124,40.299,23.987,1.9458333,23.987,1.9458333,433.0,69.0,10.0,65.15135,199.0,30.0,199.0,30.0
-102.45833333333333,37.791666666666664,false,11.795625,17.31525,40.03989,956.681,34.218,-9.027,43.245,21.125666,0.15849988,23.769667,0.15849988,377.0,65.0,7.0,67.244705,182.0,23.0,174.0,23.0
